time,SSID,RSSI,BSSID
11:00:13,'AAU', '-74', '6C:31:0E:BA:0A:A6'
11:00:20,'AAU', '-49', '6C:31:0E:F3:55:E6'
11:00:20,'AAU', '-70', '3C:51:0E:13:FD:86'
11:00:20,'AAU', '-74', '6C:31:0E:BA:0A:A6'
11:00:27,'AAU', '-49', '6C:31:0E:F3:55:E6'
11:00:27,'AAU', '-71', '3C:51:0E:13:FD:86'
11:00:27,'AAU', '-75', '6C:31:0E:BA:0A:A6'
11:00:34,'AAU', '-50', '6C:31:0E:F3:55:E6'
11:00:34,'AAU', '-71', '3C:51:0E:13:FD:86'
11:00:34,'AAU', '-76', '6C:31:0E:BA:0A:A6'
11:00:34,'AAU', '-84', '6C:31:0E:E1:0F:66'
11:00:41,'AAU', '-50', '6C:31:0E:F3:55:E6'
11:00:41,'AAU', '-72', '6C:31:0E:BA:0A:A6'
11:00:41,'AAU', '-72', '3C:51:0E:13:FD:86'
11:00:41,'AAU', '-84', '6C:31:0E:E1:0F:66'
11:00:48,'AAU', '-50', '6C:31:0E:F3:55:E6'
11:00:48,'AAU', '-72', '6C:31:0E:BA:0A:A6'
11:00:48,'AAU', '-72', '3C:51:0E:13:FD:86'
11:00:54,'AAU', '-50', '6C:31:0E:F3:55:E6'
11:00:54,'AAU', '-72', '6C:31:0E:BA:0A:A6'
11:00:54,'AAU', '-73', '3C:51:0E:13:FD:86'
11:01:01,'AAU', '-50', '6C:31:0E:F3:55:E6'
11:01:01,'AAU', '-72', '6C:31:0E:BA:0A:A6'
11:01:08,'AAU', '-50', '6C:31:0E:F3:55:E6'
11:01:08,'AAU', '-72', '6C:31:0E:BA:0A:A6'
11:01:08,'AAU', '-73', '3C:51:0E:13:FD:86'
11:01:08,'AAU', '-86', '3C:51:0E:2E:05:E6'
11:01:15,'AAU', '-50', '6C:31:0E:F3:55:E6'
11:01:15,'AAU', '-72', '6C:31:0E:BA:0A:A6'
11:01:15,'AAU', '-73', '3C:51:0E:13:FD:86'
11:01:15,'AAU', '-84', '6C:31:0E:E1:0F:66'
11:01:22,'AAU', '-50', '6C:31:0E:F3:55:E6'
11:01:22,'AAU', '-72', '3C:51:0E:13:FD:86'
11:01:22,'AAU', '-73', '6C:31:0E:BA:0A:A6'
11:01:28,'AAU', '-48', '6C:31:0E:F3:55:E6'
11:01:28,'AAU', '-74', '6C:31:0E:BA:0A:A6'
11:01:28,'AAU', '-74', '3C:51:0E:13:FD:86'
11:01:28,'AAU', '-84', '6C:31:0E:E1:0F:66'
11:01:35,'AAU', '-49', '6C:31:0E:F3:55:E6'
11:01:35,'AAU', '-71', '6C:31:0E:BA:0A:A6'
11:01:35,'AAU', '-75', '3C:51:0E:13:FD:86'
