time,SSID,RSSI,BSSID
10:40:06,'AAU', '-64', '3C:51:0E:13:FD:86'
10:40:06,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:40:06,'AAU', '-84', '6C:31:0E:BA:11:86'
10:40:13,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:40:13,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:40:13,'AAU', '-64', '3C:51:0E:13:FD:86'
10:40:13,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:40:13,'AAU', '-83', '6C:31:0E:BA:11:86'
10:40:20,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:40:20,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:40:20,'AAU', '-64', '3C:51:0E:13:FD:86'
10:40:20,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:40:20,'AAU', '-83', '6C:31:0E:BA:11:86'
10:40:27,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:40:27,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:40:27,'AAU', '-64', '3C:51:0E:13:FD:86'
10:40:27,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:40:27,'AAU', '-85', '6C:31:0E:BA:11:86'
10:40:34,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:40:34,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:40:34,'AAU', '-64', '3C:51:0E:13:FD:86'
10:40:34,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:40:34,'AAU', '-84', '6C:31:0E:BA:11:86'
10:40:41,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:40:41,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:40:41,'AAU', '-64', '3C:51:0E:13:FD:86'
10:40:41,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:40:48,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:40:48,'AAU', '-62', '6C:31:0E:F3:55:E6'
10:40:48,'AAU', '-64', '3C:51:0E:13:FD:86'
10:40:48,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:40:48,'AAU', '-84', '6C:31:0E:BA:11:86'
10:40:54,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:40:54,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:40:54,'AAU', '-64', '3C:51:0E:13:FD:86'
10:40:54,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:40:54,'AAU', '-84', '6C:31:0E:BA:11:86'
10:41:01,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:41:01,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:41:01,'AAU', '-64', '3C:51:0E:13:FD:86'
10:41:01,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:01,'AAU', '-83', '6C:31:0E:BA:11:86'
10:41:08,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:41:08,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:41:08,'AAU', '-63', '3C:51:0E:13:FD:86'
10:41:08,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:08,'AAU', '-84', '6C:31:0E:BA:11:86'
10:41:15,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:41:15,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:41:15,'AAU', '-63', '3C:51:0E:13:FD:86'
10:41:15,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:15,'AAU', '-83', '6C:31:0E:BA:11:86'
10:41:22,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:41:22,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:41:22,'AAU', '-63', '3C:51:0E:13:FD:86'
10:41:22,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:22,'AAU', '-83', '6C:31:0E:BA:11:86'
10:41:29,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:41:29,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:41:29,'AAU', '-64', '3C:51:0E:13:FD:86'
10:41:29,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:36,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:41:36,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:41:36,'AAU', '-63', '3C:51:0E:13:FD:86'
10:41:36,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:36,'AAU', '-83', '6C:31:0E:BA:11:86'
10:41:43,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:41:43,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:41:43,'AAU', '-63', '3C:51:0E:13:FD:86'
10:41:43,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:43,'AAU', '-84', '6C:31:0E:BA:11:86'
10:41:50,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:41:50,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:41:50,'AAU', '-64', '3C:51:0E:13:FD:86'
10:41:50,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:50,'AAU', '-83', '6C:31:0E:BA:11:86'
10:41:57,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:41:57,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:41:57,'AAU', '-63', '3C:51:0E:13:FD:86'
10:41:57,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:41:57,'AAU', '-84', '6C:31:0E:BA:11:86'
10:42:04,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:42:04,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:42:04,'AAU', '-63', '3C:51:0E:13:FD:86'
10:42:04,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:42:04,'AAU', '-84', '6C:31:0E:BA:11:86'
10:42:04,'AAU', '-84', '3C:51:0E:09:51:26'
10:42:11,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:42:11,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:42:11,'AAU', '-63', '3C:51:0E:13:FD:86'
10:42:11,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:42:11,'AAU', '-84', '6C:31:0E:BA:11:86'
10:42:17,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:42:17,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:42:17,'AAU', '-63', '3C:51:0E:13:FD:86'
10:42:17,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:42:17,'AAU', '-83', '6C:31:0E:BA:11:86'
10:42:24,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:42:24,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:42:24,'AAU', '-63', '3C:51:0E:13:FD:86'
10:42:24,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:42:31,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:42:31,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:42:31,'AAU', '-63', '3C:51:0E:13:FD:86'
10:42:31,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:42:31,'AAU', '-83', '6C:31:0E:BA:11:86'
10:42:38,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:42:38,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:42:38,'AAU', '-63', '3C:51:0E:13:FD:86'
10:42:38,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:42:38,'AAU', '-84', '6C:31:0E:BA:11:86'
10:42:45,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:42:45,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:42:45,'AAU', '-63', '3C:51:0E:13:FD:86'
10:42:45,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:42:45,'AAU', '-84', '6C:31:0E:BA:11:86'
10:42:52,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:42:52,'AAU', '-60', '6C:31:0E:F3:55:E6'
10:42:52,'AAU', '-64', '3C:51:0E:13:FD:86'
10:42:52,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:42:52,'AAU', '-84', '6C:31:0E:BA:11:86'
10:42:59,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:42:59,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:42:59,'AAU', '-64', '3C:51:0E:13:FD:86'
10:42:59,'AAU', '-69', '6C:31:0E:E1:0F:66'
10:42:59,'AAU', '-83', '6C:31:0E:BA:11:86'
10:43:05,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:43:05,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:43:05,'AAU', '-63', '3C:51:0E:13:FD:86'
10:43:05,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:43:05,'AAU', '-81', '6C:31:0E:BA:11:86'
10:43:05,'AAU', '-85', '3C:51:0E:2E:05:E6'
10:43:12,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:43:12,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:43:12,'AAU', '-63', '3C:51:0E:13:FD:86'
10:43:12,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:43:12,'AAU', '-83', '6C:31:0E:BA:11:86'
10:43:19,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:43:19,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:43:19,'AAU', '-63', '3C:51:0E:13:FD:86'
10:43:19,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:43:19,'AAU', '-84', '6C:31:0E:BA:11:86'
10:43:26,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:43:26,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:43:26,'AAU', '-64', '3C:51:0E:13:FD:86'
10:43:26,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:43:33,'AAU', '-54', '6C:31:0E:BA:0A:A6'
10:43:33,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:43:33,'AAU', '-63', '3C:51:0E:13:FD:86'
10:43:33,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:43:40,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:43:40,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:43:40,'AAU', '-64', '3C:51:0E:13:FD:86'
10:43:40,'AAU', '-71', '6C:31:0E:E1:0F:66'
10:43:40,'AAU', '-85', '6C:31:0E:BA:11:86'
10:43:47,'AAU', '-57', '6C:31:0E:BA:0A:A6'
10:43:47,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:43:47,'AAU', '-63', '3C:51:0E:13:FD:86'
10:43:47,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:43:47,'AAU', '-83', '6C:31:0E:BA:11:86'
10:43:54,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:43:54,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:43:54,'AAU', '-64', '3C:51:0E:13:FD:86'
10:43:54,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:43:54,'AAU', '-83', '6C:31:0E:BA:11:86'
10:44:01,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:44:01,'AAU', '-61', '6C:31:0E:F3:55:E6'
10:44:01,'AAU', '-63', '3C:51:0E:13:FD:86'
10:44:01,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:44:01,'AAU', '-83', '6C:31:0E:BA:11:86'
10:44:08,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:44:08,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:44:08,'AAU', '-64', '3C:51:0E:13:FD:86'
10:44:08,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:44:08,'AAU', '-83', '6C:31:0E:BA:11:86'
10:44:15,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:44:15,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:44:15,'AAU', '-64', '3C:51:0E:13:FD:86'
10:44:15,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:44:15,'AAU', '-82', '6C:31:0E:BA:11:86'
10:44:21,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:44:21,'AAU', '-57', '6C:31:0E:F3:55:E6'
10:44:21,'AAU', '-64', '3C:51:0E:13:FD:86'
10:44:21,'AAU', '-70', '6C:31:0E:E1:0F:66'
10:44:28,'AAU', '-56', '6C:31:0E:BA:0A:A6'
10:44:28,'AAU', '-58', '6C:31:0E:F3:55:E6'
10:44:28,'AAU', '-63', '3C:51:0E:13:FD:86'
10:44:28,'AAU', '-71', '6C:31:0E:E1:0F:66'
10:44:35,'AAU', '-55', '6C:31:0E:BA:0A:A6'
10:44:35,'AAU', '-59', '6C:31:0E:F3:55:E6'
10:44:35,'AAU', '-65', '3C:51:0E:13:FD:86'
10:44:35,'AAU', '-69', '6C:31:0E:E1:0F:66'
10:44:35,'AAU', '-86', '6C:31:0E:BA:11:86'
